As of:,30-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00111,InTrader,3136AKQJ5,FNA 2014 - M8 FA,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 49,917,856 "," 49,905,065 "," 49,952,549 "," 47,484 "," 47,484 ",  , Agency MBS , Agency MBS ,,,0.4268%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4C1A,Treasury,0957000057," 49,905,065 ", -   ," 49,905,065 ",2014,mbfl0311,311,7/11/2014,0.42672,0.0042672, 0.004 ,99.974375,3136AKQJ500111AFS,#N/A,CMBS,Yes
00111,InTrader,3137BDJ98,FHLMC_4384A,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 50,000,000 "," 50,046,871 "," 49,947,350 "," (99,521)",  ," (99,521)", Agency MBS , Agency MBS ,,,0.5000%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4B1,Treasury,0332089765," 50,046,871 ", -   ," 50,046,871 ",2014,MBFL09  ,089,9/4/2014,0.50002,0.0050002, 0.005 ,100.0937415,3137BDJ9800111AFS,#N/A,Agency MBS,Yes
00111,InTrader,31381PJ33,FNMA  MULTI,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 50,000,000 "," 50,190,904 "," 49,931,500 "," (259,404)",  ," (259,404)", Agency MBS , Agency MBS ,,,0.5641%,Due after five years through ten years,> 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4C1A,Treasury,0787000567," 50,190,904 ", -   ," 50,190,904 ",2010,mbfl08  ,311,6/12/2013,0.56407,0.0056407, 0.006 ,100.3818086,31381PJ3300111AFS,#N/A,CMBS,Yes
00111,InTrader,3137B9BZ7,FHMS KF03,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 49,857,535 "," 49,956,117 "," 49,871,096 "," (85,022)",  ," (85,022)", Agency MBS , Agency MBS ,,,0.4642%,Due after five years through ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4C1A,Treasury,0332078409," 49,956,117 ", -   ," 49,956,117 ",2014,cmbfx311,311,7/23/2014,0.46422,0.0046422, 0.005 ,100.1977293,3137B9BZ700111AFS,#N/A,CMBS,Yes
00111,InTrader,3137B9BZ7,FHMS KF03,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 49,857,535 "," 49,857,535 "," 49,871,096 "," 13,561 "," 13,561 ",  , Agency MBS , Agency MBS ,,,0.4960%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4C1A,Treasury,0332066490," 49,857,535 ", -   ," 49,857,535 ",2014,MBFL09  ,311,4/9/2014,0.496,0.00496, 0.005 ,100,3137B9BZ700111AFS,#N/A,CMBS,Yes
00111,InTrader,3137B9BZ7,FHMS KF03,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 49,857,535 "," 49,857,535 "," 49,871,096 "," 13,561 "," 13,561 ",  , Agency MBS , Agency MBS ,,,0.4960%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4C1A,Treasury,0332066491," 49,857,535 ", -   ," 49,857,535 ",2014,MBFL09  ,311,4/9/2014,0.496,0.00496, 0.005 ,100,3137B9BZ700111AFS,#N/A,CMBS,Yes
00111,InTrader,3136AJ5Q5,FNMA_14-23F,Agency MBS,Agency RMBS,United States,HTM," 50,000,000 "," 47,892,391 "," 50,252,529 "," 49,830,548 "," (421,981)",  ," (421,981)", Agency MBS , Agency MBS ,,,3.0156%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1212009,,2,4B1,Treasury,0957000100," 50,252,529 ", -   ," 50,252,529 ",2014,cmofx09m,078,8/29/2014,3.01561,0.0301561, 0.030 ,104.928003,3136AJ5Q500111HTM,#N/A,Agency MBS,Yes
00111,InTrader,38379BG69,GNMA_14-69F,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 44,867,442 "," 50,802,086 "," 49,784,868 "," (1,017,218)",  ," (1,017,218)", Agency MBS , Agency MBS ,,,4.4468%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4B1,Treasury,0332075214," 50,802,086 ", -   ," 50,802,086 ",2014,343-03  ,080,5/14/2014,4.44674,0.0444674, 0.044 ,113.2270624,38379BG6900111AFS,#N/A,Agency MBS,Yes
00111,InTrader,38379BG69,GNMA_14-69F,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 44,867,442 "," 50,802,086 "," 49,784,868 "," (1,017,218)",  ," (1,017,218)", Agency MBS , Agency MBS ,,,4.4468%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4B1,Treasury,0332075215," 50,802,086 ", -   ," 50,802,086 ",2014,343-03  ,080,5/14/2014,4.44674,0.0444674, 0.044 ,113.2270624,38379BG6900111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3137B5KM4,FHLMC MULTIFAMILY STRUCTURED P,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 48,972,315 "," 49,872,374 "," 49,772,523 "," (99,851)",  ," (99,851)", Agency MBS , Agency MBS ,,,2.3761%,Due after five years through ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4C1A,Treasury,0811001439," 49,872,374 ", -   ," 49,872,374 ",2013,cmbfx311,311,11/20/2013,2.37606,0.0237606, 0.024 ,101.8378937,3137B5KM400111AFS,#N/A,CMBS,Yes
00111,InTrader,3138EMPV7,FNMA 15YR,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 47,016,628 "," 49,724,099 "," 49,771,332 "," 47,233 "," 47,233 ",  , Agency MBS , Agency MBS ,,,3.0050%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4A2,Treasury,0332079939," 49,724,099 ", -   ," 49,724,099 ",2014,343-08  ,072,7/16/2014,3.00503,0.0300503, 0.030 ,105.7585396,3138EMPV700111AFS,#N/A,#N/A,Yes
00111,InTrader,3136AKLZ4,FNMA_14-40A,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 49,016,993 "," 48,994,202 "," 49,354,916 "," 360,714 "," 360,714 ",  , Agency MBS , Agency MBS ,,,0.4562%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4B1,Treasury,0332075395," 48,994,202 ", -   ," 48,994,202 ",2014,MBFL09  ,078,5/29/2014,0.45621,0.0045621, 0.005 ,99.95350386,3136AKLZ400111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3136AKLZ4,FNMA_14-40A,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 49,016,993 "," 48,994,202 "," 49,354,916 "," 360,714 "," 360,714 ",  , Agency MBS , Agency MBS ,,,0.4562%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4B1,Treasury,0332075396," 48,994,202 ", -   ," 48,994,202 ",2014,MBFL09  ,078,5/29/2014,0.45621,0.0045621, 0.005 ,99.95350386,3136AKLZ400111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3137B1UG5,FHLMC_K027,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 50,000,000 "," 50,263,384 "," 49,339,150 "," (924,234)",  ," (924,234)", Agency MBS , Agency MBS ,,,2.5666%,Due after five years through ten years,> 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4C1A,Treasury,0332049159," 50,263,384 ", -   ," 50,263,384 ",2013,cmbfx311,311,5/23/2013,2.56659,0.0256659, 0.026 ,100.5267683,3137B1UG500111AFS,#N/A,CMBS,Yes
00111,InTrader,3136AEYD3,FNMA MULTI,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 49,734,701 "," 49,748,063 "," 49,315,387 "," (432,676)",  ," (432,676)", Agency MBS , Agency MBS ,,,0.5544%,Due after five years through ten years,> 12 months,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4C1A,Treasury,0787000518," 49,748,063 ", -   ," 49,748,063 ",2013,mbfl09  ,311,5/10/2013,0.55444,0.0055444, 0.006 ,100.0268674,3136AEYD300111AFS,#N/A,CMBS,Yes
00111,InTrader,3136AEYD3,FNMA MULTI,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 49,734,701 "," 49,748,063 "," 49,315,387 "," (432,676)",  ," (432,676)", Agency MBS , Agency MBS ,,,0.5544%,Due after five years through ten years,> 12 months,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4C1A,Treasury,0787000519," 49,748,063 ", -   ," 49,748,063 ",2013,mbfl09  ,311,5/10/2013,0.55444,0.0055444, 0.006 ,100.0268674,3136AEYD300111AFS,#N/A,CMBS,Yes
00111,InTrader,3136AEYD3,FNMA MULTI,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 49,734,701 "," 49,748,063 "," 49,315,387 "," (432,676)",  ," (432,676)", Agency MBS , Agency MBS ,,,0.5544%,Due after five years through ten years,> 12 months,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4C1A,Treasury,0787000520," 49,748,063 ", -   ," 49,748,063 ",2013,mbfl09  ,311,5/10/2013,0.55444,0.0055444, 0.006 ,100.0268674,3136AEYD300111AFS,#N/A,CMBS,Yes
00111,InTrader,3137AXHP1,FHLMC_K024,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 50,000,000 "," 50,227,785 "," 49,284,200 "," (943,585)",  ," (943,585)", Agency MBS , Agency MBS ,,,2.5100%,Due after five years through ten years,> 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4C1A,Treasury,0332049158," 50,227,785 ", -   ," 50,227,785 ",2013,cmbfx311,311,5/23/2013,2.50996,0.0250996, 0.025 ,100.4555708,3137AXHP100111AFS,#N/A,CMBS,Yes
00111,InTrader,31381PJ33,FNMA  MULTI,Agency Commercial MBS,Commercial MBS,United States,AFS," 49,345,000 "," 49,345,000 "," 49,533,403 "," 49,277,397 "," (256,006)",  ," (256,006)", Agency MBS , Agency MBS ,,,0.5641%,Due after five years through ten years,> 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4C1A,Treasury,0787000568," 49,533,403 ", -   ," 49,533,403 ",2010,mbfl08  ,311,6/12/2013,0.56407,0.0056407, 0.006 ,100.3818086,31381PJ3300111AFS,#N/A,CMBS,Yes
00111,InTrader,38379CP83,GNMA_14-104B,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 48,931,489 "," 50,200,591 "," 49,214,753 "," (985,838)",  ," (985,838)", Agency MBS , Agency MBS ,,,2.7431%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4B1,Treasury,0332078521," 50,200,591 ", -   ," 50,200,591 ",2014,343-03  ,080,7/9/2014,2.74307,0.0274307, 0.027 ,102.5936307,38379CP8300111AFS,#N/A,Agency MBS,Yes
00111,InTrader,31326HCU6,FH 7/1 12M LIBOR ARM,Agency MBS,Agency RMBS,United States,AFS," 48,320,645 "," 47,245,429 "," 49,008,801 "," 48,939,651 "," (69,151)",  ," (69,151)", Agency MBS , Agency MBS ,,,2.8511%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4A2,Treasury,0332085453," 49,008,801 ", -   ," 49,008,801 ",2014,HYAR08  ,088,8/21/2014,2.85109,0.0285109, 0.029 ,103.7323647,31326HCU600111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3137B5WP4,FHLMC_4267C,Agency MBS,Agency RMBS,United States,HTM," 50,000,000 "," 47,829,877 "," 49,151,405 "," 48,741,418 "," (409,987)",  ," (409,987)", Agency MBS , Agency MBS ,,,2.6459%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1212007,,2,4B1,Treasury,0599001793," 49,151,405 ", -   ," 49,151,405 ",2013,rmfx08m ,089,6/12/2014,2.64592,0.0264592, 0.026 ,102.7629777,3137B5WP400111HTM,#N/A,Agency MBS,Yes
00111,InTrader,3137B5WP4,FHLMC_4267C,Agency MBS,Agency RMBS,United States,HTM," 50,000,000 "," 47,829,877 "," 49,151,405 "," 48,741,418 "," (409,987)",  ," (409,987)", Agency MBS , Agency MBS ,,,2.6459%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1212007,,2,4B1,Treasury,0599001794," 49,151,405 ", -   ," 49,151,405 ",2013,rmfx08m ,089,6/12/2014,2.64592,0.0264592, 0.026 ,102.7629777,3137B5WP400111HTM,#N/A,Agency MBS,Yes
00111,InTrader,38379B7V4,GNMA_14-87,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 47,884,531 "," 49,332,099 "," 48,692,247 "," (639,852)",  ," (639,852)", Agency MBS , Agency MBS ,,,2.6995%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4B1,Treasury,0332075521," 49,332,099 ", -   ," 49,332,099 ",2014,343-03  ,080,5/27/2014,2.69947,0.0269947, 0.027 ,103.0230401,38379B7V400111AFS,#N/A,Agency MBS,Yes
00111,InTrader,38379B7V4,GNMA_14-87,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 47,884,531 "," 49,332,099 "," 48,692,247 "," (639,852)",  ," (639,852)", Agency MBS , Agency MBS ,,,2.6995%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4B1,Treasury,0332075522," 49,332,099 ", -   ," 49,332,099 ",2014,343-03  ,080,5/27/2014,2.69947,0.0269947, 0.027 ,103.0230401,38379B7V400111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3136AJWP7,FNMA 14-17A,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 48,485,511 "," 48,507,901 "," 48,622,434 "," 114,532 "," 114,532 ",  , Agency MBS , Agency MBS ,,,0.6028%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4A2,Treasury,0332066232," 48,507,901 ", -   ," 48,507,901 ",2014,MBFL08  ,074,4/7/2014,0.60275,0.0060275, 0.006 ,100.0461805,3136AJWP700111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36179N6L7,Government National Mortgage A,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 46,831,085 "," 48,626,916 "," 48,610,666 "," (16,250)",  ," (16,250)", Agency MBS , Agency MBS ,,,2.8085%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0332080105," 48,626,916 ", -   ," 48,626,916 ",2014,311-03  ,062,7/30/2014,2.80853,0.0280853, 0.028 ,103.8346996,36179N6L700111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3138EL6E8,FNMA 15YR,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 45,870,398 "," 48,595,264 "," 48,555,192 "," (40,071)",  ," (40,071)", Agency MBS , Agency MBS ,,,2.9548%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4A2,Treasury,0332079876," 48,595,264 ", -   ," 48,595,264 ",2013,343-08  ,072,7/14/2014,2.95484,0.0295484, 0.030 ,105.9403576,3138EL6E800111AFS,#N/A,#N/A,Yes
00111,InTrader,3128MMSH7,FGOLD 15YR GIANT,Agency MBS,Agency RMBS,United States,AFS," 46,677,000 "," 46,043,454 "," 48,633,619 "," 48,437,253 "," (196,366)",  ," (196,366)", Agency MBS , Agency MBS ,,,3.0267%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4A2,Treasury,0332076604," 48,633,619 ", -   ," 48,633,619 ",2014,343-08  ,070,7/10/2014,3.02669,0.0302669, 0.030 ,105.6254798,3128MMSH700111AFS,#N/A,#N/A,Yes
00111,InTrader,3136AJ7D2,FNA 2014-M6,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 48,189,980 "," 48,176,807 "," 48,163,138 "," (13,669)",  ," (13,669)", Agency MBS , Agency MBS ,,,0.4696%,Due after one year through five years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4C2A,Treasury,0811001748," 48,176,807 ", -   ," 48,176,807 ",2014,mbfl14  ,314,6/12/2014,0.46946,0.0046946, 0.005 ,99.97266461,3136AJ7D200111AFS,#N/A,CMBS,Yes
00111,InTrader,3138ELUS0,FNMA 15YR,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 45,643,733 "," 48,158,319 "," 48,160,984 "," 2,666 "," 2,666 ",  , Agency MBS , Agency MBS ,,,3.0171%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A2,Treasury,0332080067," 48,158,319 ", -   ," 48,158,319 ",2013,343-03  ,072,7/16/2014,3.01706,0.0301706, 0.030 ,105.5091598,3138ELUS000111AFS,#N/A,#N/A,Yes
00111,InTrader,3136AEX69,FNMA -ACES,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 50,000,000 "," 47,922,642 "," 48,116,400 "," 193,758 "," 193,758 ",  , Agency MBS , Agency MBS ,,,2.9781%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4C1A,Treasury,0332050145," 47,922,642 ", -   ," 47,922,642 ",2013,cmbfx311,311,6/18/2013,2.95303,0.0295303, 0.030 ,95.84528338,3136AEX6900111AFS,#N/A,"Short Duration - Fxd to Flt, Short UST, ABCP Repo",Yes
00111,InTrader,3136AEX69,FNMA -ACES,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 50,000,000 "," 46,732,396 "," 48,116,400 "," 1,384,004 "," 1,384,004 ",  , Agency MBS , Agency MBS ,,,3.3324%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4C1A,Treasury,0332050734," 46,732,396 ", -   ," 46,732,396 ",2013,cmbfx311,311,7/2/2013,3.2882,0.032882, 0.033 ,93.4647916,3136AEX6900111AFS,#N/A,"Short Duration - Fxd to Flt, Short UST, ABCP Repo",Yes
00111,InTrader,3137B7K24,FHLMC_4297B,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 46,849,321 "," 48,122,127 "," 48,034,421 "," (87,706)",  ," (87,706)", Agency MBS , Agency MBS ,,,2.5327%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4B1,Treasury,0904000250," 48,122,127 ", -   ," 48,122,127 ",2014,rmfx09  ,089,4/24/2014,2.53271,0.0253271, 0.025 ,102.7168086,3137B7K2400111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3136AHAF7,FNA 2013-M14,Agency Commercial MBS,Commercial MBS,United States,AFS," 50,000,000 "," 47,363,173 "," 47,797,938 "," 47,564,324 "," (233,613)",  ," (233,613)", Agency MBS , Agency MBS ,,,2.2879%,Due after five years through ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4C1A,Treasury,0811001388," 47,797,938 ", -   ," 47,797,938 ",2013,cmbfx311,311,11/14/2013,2.2879,0.022879, 0.023 ,100.9179387,3136AHAF700111AFS,#N/A,CMBS,Yes
00111,InTrader,3138WB2Q7,FNMA 15YR,Agency MBS,Agency RMBS,United States,AFS," 46,250,432 "," 44,909,364 "," 47,530,829 "," 47,544,197 "," 13,367 "," 13,367 ",  , Agency MBS , Agency MBS ,,,3.0073%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A2,Treasury,0332080071," 47,530,829 ", -   ," 47,530,829 ",2014,343-03  ,072,7/15/2014,3.00731,0.0300731, 0.030 ,105.8372346,3138WB2Q700111AFS,#N/A,#N/A,Yes
00111,InTrader,3137BBAD2,FHLMC_4337D,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 46,727,021 "," 46,719,782 "," 47,110,790 "," 391,008 "," 391,008 ",  , Agency MBS , Agency MBS ,,,0.5542%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4B1,Treasury,0332073410," 46,719,782 ", -   ," 46,719,782 ",2014,MBFL09  ,089,6/16/2014,0.55417,0.0055417, 0.006 ,99.98450824,3137BBAD200111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3138EMLS8,FN 10/1 12M Libor ARM,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 45,926,873 "," 47,193,665 "," 47,060,807 "," (132,858)",  ," (132,858)", Agency MBS , Agency MBS ,,,2.6247%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4A2,Treasury,0332081663," 47,193,665 ", -   ," 47,193,665 ",2014,HYAR08  ,074,8/12/2014,2.62465,0.0262465, 0.026 ,102.7582827,3138EMLS800111AFS,#N/A,Agency MBS,Yes
00111,InTrader,38379AF39,GNMA 14-43B,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 47,137,111 "," 47,137,111 "," 46,990,090 "," (147,021)",  ," (147,021)", Agency MBS , Agency MBS ,,,0.4735%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1350000,1350100,2,4B1,Treasury,0332065477," 47,137,111 ", -   ," 47,137,111 ",2014,MBFL03  ,080,2/20/2014,0.4735,0.004735, 0.005 ,100,38379AF3900111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3136AJHM1,FNMA_14-11C,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 47,078,017 "," 47,242,133 "," 46,906,229 "," (335,903)",  ," (335,903)", Agency MBS , Agency MBS ,,,2.4677%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4B1,Treasury,0332066797," 47,242,133 ", -   ," 47,242,133 ",2014,343-08  ,078,4/11/2014,2.46774,0.0246774, 0.025 ,100.3486038,3136AJHM100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3137b85l7,FHLMC 4305F,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 46,785,809 "," 46,742,668 "," 46,898,376 "," 155,708 "," 155,708 ",  , Agency MBS , Agency MBS ,,,0.5571%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4B1,Treasury,0332065580," 46,742,668 ", -   ," 46,742,668 ",2014,MBFL09  ,089,3/28/2014,0.55722,0.0055722, 0.006 ,99.9077898,3137b85l700111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3137BDJC1,FHLMC_4384A,Agency MBS,Agency RMBS,United States,AFS, -   ," 46,715,013 "," 46,751,509 "," 46,751,509 ", -   ,  ,  , Agency MBS , Agency MBS ,,,0.5010%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220048,1291098,2,4B1,Treasury,0332089859, -   , -   , -   ,2014,MBFL09  ,089,9/30/2014,0,0, -   ,100.078125,3137BDJC100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3136AJZX7,FNMA_14-15D,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 45,200,294 "," 46,519,930 "," 46,590,293 "," 70,363 "," 70,363 ",  , Agency MBS , Agency MBS ,,,2.7977%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4B1,Treasury,0332087371," 46,519,930 ", -   ," 46,519,930 ",2014,343-03  ,078,9/19/2014,2.79766,0.0279766, 0.028 ,102.919531,3136AJZX700111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3138X6ND3,FNMA 15YR,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 44,168,358 "," 45,847,142 "," 46,480,130 "," 632,988 "," 632,988 ",  , Agency MBS , Agency MBS ,,,3.1620%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4A2,Treasury,0643001781," 45,847,142 ", -   ," 45,847,142 ",2013,343-08  ,072,3/14/2014,3.16204,0.0316204, 0.032 ,103.8008742,3138X6ND300111AFS,#N/A,#N/A,Yes
00111,InTrader,3138X6ND3,FNMA 15YR,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 44,168,358 "," 45,847,142 "," 46,480,130 "," 632,988 "," 632,988 ",  , Agency MBS , Agency MBS ,,,3.1620%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4A2,Treasury,0643001782," 45,847,142 ", -   ," 45,847,142 ",2013,343-08  ,072,3/14/2014,3.16204,0.0316204, 0.032 ,103.8008742,3138X6ND300111AFS,#N/A,#N/A,Yes
00111,InTrader,3137B3NX2,FHLMC MULTIFAMILY STRUCTURED P,Agency Commercial MBS,Commercial MBS,United States,AFS," 45,000,000 "," 45,000,000 "," 44,711,483 "," 46,427,985 "," 1,716,502 "," 1,716,502 ",  , Agency MBS , Agency MBS ,,,3.3389%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4C1A,Treasury,0332052276," 44,711,483 ", -   ," 44,711,483 ",2013,cmbfx311,311,8/7/2013,3.38691,0.0338691, 0.034 ,99.35885116,3137B3NX200111AFS,#N/A,"Short Duration - Fxd to Flt, Short UST, ABCP Repo",Yes
00111,InTrader,3136AFMC5,FNMA_13-77B,Agency MBS,Agency RMBS,United States,HTM," 50,000,000 "," 45,038,787 "," 46,356,770 "," 46,421,567 "," 64,797 "," 64,797 ",  , Agency MBS , Agency MBS ,,,2.5945%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1212007,,2,4B1,Treasury,0332073837," 46,356,770 ", -   ," 46,356,770 ",2013,RMFX08M ,078,6/18/2014,2.59454,0.0259454, 0.026 ,102.9263298,3136AFMC500111HTM,#N/A,Agency MBS,Yes
00111,InTrader,3128MMSK0,FGOLD 15YR GIANT,Agency MBS,Agency RMBS,United States,AFS," 44,058,059 "," 43,785,404 "," 46,215,565 "," 46,061,808 "," (153,757)",  ," (153,757)", Agency MBS , Agency MBS ,,,3.0349%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A2,Treasury,0332085005," 46,215,565 ", -   ," 46,215,565 ",2014,343-03  ,072,8/28/2014,3.03484,0.0303484, 0.030 ,105.5501609,3128MMSK000111AFS,#N/A,#N/A,Yes
00111,InTrader,3136AFGP3,FNMA_13-67F,Agency MBS,Agency RMBS,United States,AFS," 50,000,000 "," 45,451,686 "," 46,420,585 "," 46,021,877 "," (398,709)",  ," (398,709)", Agency MBS , Agency MBS ,,,2.8110%,Due after ten years,< 12 months,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4B1,Treasury,0332064399," 46,420,585 ", -   ," 46,420,585 ",2013,343-08  ,078,3/5/2014,2.81101,0.0281101, 0.028 ,102.1317139,3136AFGP300111AFS,#N/A,Agency MBS,Yes
00111,InTrader,3137B2HN3,FREMF MORTGAGE TRUST,Agency Commercial MBS,Commercial MBS,United States,AFS," 45,000,000 "," 45,000,000 "," 45,795,313 "," 45,860,670 "," 65,357 "," 65,357 ",  , Agency MBS , Agency MBS ,,,2.8739%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4C1A,Treasury,0332050098," 45,795,313 ", -   ," 45,795,313 ",2013,cmbfx311,311,6/14/2013,2.87393,0.0287393, 0.029 ,101.7673616,3137B2HN300111AFS,#N/A,"Short Duration - Fxd to Flt, Short UST, ABCP Repo",Yes
