Scenario,CUSIP,ISIN,Moody's Asset Type,Intention,Current Face (000$),Book Price,Previously Impaired,Tranche Projected Principal Loss %,Moody's Yield (%),Moody's Stressed Book Price,Moody's OTTI (%),Moody's OTTI for 99-20 (000$),imp,Moody's OTTI for non 99-20 ($000),Modified Duration,Effective Duration,Convexity,WAL (Principal),WAL,DM/Yield,Cumulative Lifetime Pool Loss %,Projected Pool Loss %,Projected Pool Defaulted %,Cumulative Lifetime Tranche Loss %,Cumulative Lifetime Tranche Loss $,Tranche Projected Principal Loss $,Country,Credit Model
Fed Base,43813XAD6,0,ABS - Automobiles - Prime,AFS,14710,100.0761,No,0,,,0,0,0,0,1.308766723,1.313236306,0.024561624,1.319918679,1.313551261,0.683022233,0.005262239,0.003937578,0.010319685,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,34529WAD2,0,ABS - Automobiles - Prime,AFS,13242,100.4778,No,0,,,0,0,0,0,1.245019627,1.24887272,0.022663348,1.256806942,1.248809777,0.618960973,0.012365942,0.015068388,0.042669715,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,14312AAD3,US14312AAD37,ABS - Automobiles - Prime,AFS,11633,100.9775,No,0,,,0,0,0,0,0.980543061,0.983093454,0.015789407,0.990100821,0.982340553,0.520199999,0.023397665,0.013061031,0.029900059,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,34530GAE2,0,ABS - Automobiles - Prime,AFS,14600,99.9933,No,0,,,0,0,0,0,1.977750881,1.988786244,0.049609018,2.011260478,1.990620527,1.115950842,0.007846992,0.006163335,0.019618648,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,43814EAD7,0,ABS - Automobiles - Prime,AFS,11000,99.9786,No,0,,,0,0,0,0,2.160166007,2.167411326,0.058738314,2.183392357,2.168753748,0.670811313,0.005963197,0.003433843,0.010334308,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,14313KAD0,0,ABS - Automobiles - Prime,AFS,10000,99.9887,No,0,,,0,0,0,0,2.087736854,2.096053456,0.055173732,2.11397888,2.097428988,0.796709756,0.031383613,0.018119009,0.03935961,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,14313MAD6,0,ABS - Automobiles - Prime,AFS,9500,99.9819,No,0,,,0,0,0,0,2.621649814,2.632770474,0.08360151,2.662879752,2.634863275,0.848371159,0.035039154,0.019750471,0.057807015,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,587680AD1,0,ABS - Automobiles - Prime,AFS,8560,99.992,No,0,,,0,0,0,0,1.381225668,1.385483738,0.027090836,1.391703821,1.385983749,0.616564017,0.002837149,0.001676834,0.00561333,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,65475QAD3,US65475QAD34,ABS - Automobiles - Prime,AFS,8454,101.134,No,0,,,0,0,0,0,0.807791928,0.807155862,0.011046776,0.810820206,0.805139738,-0.157482487,0.005574256,0.001824098,0.0082773,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,02006CAC7,0,ABS - Automobiles - Prime,AFS,7000,100.1443,No,0,,,0,0,0,0,1.673591906,1.693055021,0.036735293,1.728401669,1.693583879,2.325909333,0.004432148,0.002164023,0.007360128,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,98160KAD7,0,ABS - Automobiles - Prime,AFS,7000,99.9873,No,0,,,0,0,0,0,2.92213196,2.934929743,0.102468265,2.973848832,2.93699351,0.875920942,0.020592791,0.017128141,0.050679591,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,31679GAD1,0,ABS - Automobiles - Prime,AFS,4000,99.9867,No,0,,,0,0,0,0,2.421652068,2.437501893,0.072078981,2.477459509,2.439875807,1.3090093,0.005832449,0.006279741,0.011296359,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,65477LAD2,0,ABS - Automobiles - Prime,AFS,4000,99.9818,No,0,,,0,0,0,0,2.610249427,2.627484173,0.082700753,2.674296515,2.629864802,1.320543923,0.00977091,0.007173287,0.0163131,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,14313NAD4,0,ABS - Automobiles - Prime,AFS,4000,99.9964,No,0,,,0,0,0,0,2.765490015,2.786174869,0.092361668,2.846461125,2.789611279,1.49592688,0.030333616,0.019864944,0.058618728,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,44890LAD6,0,ABS - Automobiles - Prime,AFS,4000,99.9751,No,0,,,0,0,0,0,2.251294922,2.262812326,0.063062208,2.289476124,2.264630238,1.023180355,0.020058716,0.011392419,0.02677137,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,89236RAD1,0,ABS - Automobiles - Prime,AFS,4000,99.9789,No,0,,,0,0,0,0,1.962202216,1.969087009,0.049341678,1.982900196,1.970420292,0.70174148,0.003976144,0.002212768,0.007647771,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,90327BAD4,0,ABS - Automobiles - Prime,AFS,3680,99.9902,No,0,,,0,0,0,0,1.318379938,1.322190761,0.025530852,1.327646699,1.322630533,0.578106966,0.003301784,0.002095994,0.004401507,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,44890QAD5,0,ABS - Automobiles - Prime,AFS,3500,99.9803,No,0,,,0,0,0,0,2.65548975,2.676234707,0.085193381,2.733702999,2.6783249,1.562420376,0.021509435,0.012104088,0.034560589,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,34530EAD9,0,ABS - Automobiles - Prime,AFS,3500,99.9882,No,0,,,0,0,0,0,1.940463545,1.94790795,0.048056966,1.962677603,1.949319928,0.767281121,0.007229119,0.003939157,0.015165178,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,34530DAD1,0,ABS - Automobiles - Prime,AFS,3405,99.993,No,0,,,0,0,0,0,2.416520804,2.43169836,0.071484928,2.469708393,2.433414068,1.256149419,0.01436818,0.016661674,0.048793932,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,43814FAD4,0,ABS - Automobiles - Prime,AFS,3000,99.9898,No,0,,,0,0,0,0,2.690135919,2.704205909,0.087443482,2.743247895,2.706114833,1.046043059,0.012549392,0.014808771,0.043264236,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,58768WAD1,0,ABS - Automobiles - Prime,AFS,2555,99.9865,No,0,,,0,0,0,0,1.054464707,1.058651262,0.018383411,1.06384994,1.059198345,0.794062436,0.012016151,0.014922728,0.043554243,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,14313PAD9,0,ABS - Automobiles - Prime,AFS,2475,99.9925,No,0,,,0,0,0,0,3.044689309,3.064264768,0.110222339,3.126720994,3.066968299,1.285875592,0.023832089,0.011752574,0.031609752,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,43812XAD7,0,ABS - Automobiles - Prime,AFS,2000,99.9869,No,0,,,0,0,0,0,2.96735285,2.984223329,0.105280393,3.036545906,2.98647047,1.137072684,0.007027856,0.0052756,0.016915961,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,98160NAD1,0,ABS - Automobiles - Prime,AFS,2000,99.9767,No,0,,,0,0,0,0,3.250168602,3.271795163,0.125259862,3.345868342,3.276157883,1.33079628,0.030408895,0.019620128,0.058318618,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,92867PAD5,0,ABS - Automobiles - Prime,AFS,1500,99.9867,No,0,,,0,0,0,0,3.055381515,3.07321204,0.110506176,3.129304916,3.075122155,1.167155363,0.019238944,0.018296392,0.053228404,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,02006MAD3,0,ABS - Automobiles - Prime,AFS,1480,99.9743,No,0,,,0,0,0,0,2.694014909,2.71088939,0.08769178,2.758067387,2.7132876,1.252738511,0.006038168,0.00203902,0.019929076,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,03063XAD7,0,ABS - Automobiles - Prime,AFS,13686.56587,100.0387,No,0,,,0,0,0,0,0.499272951,0.500754401,0.00594544,0.501906584,0.500606686,0.593443048,0.167627958,0.021589596,0.061155984,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,03064XAC8,0,ABS - Automobiles - Prime,AFS,2935.74754,99.9914,No,0,,,0,0,0,0,0.386772029,0.388015541,0.004047776,0.388734289,0.387780018,0.643020858,0.083465429,0.020416454,0.060913384,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,03064XAE4,0,ABS - Automobiles - Prime,AFS,2345,99.9842,No,0,,,0,0,0,0,1.985025864,2.001937326,0.050455014,2.037903485,2.004935332,1.703903475,0.083465429,0.020416454,0.060913384,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,02006MAH4,0,ABS - Automobiles - Prime,AFS,1311.30483,100,No,0,,,0,0,0,0,0.333312046,0.334269421,0.003173466,0.334653873,0.333819499,0.234937519,0.006038168,0.00203902,0.019929076,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,03061UAC7,0,ABS - Automobiles - Subprime,AFS,12583.98944,100.2438,No,0,,,0,0,0,0,0.261982765,0.262022535,0.002273138,0.262269761,0.262085189,0.030360248,0.104971545,0.051340179,0.120812415,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,80283GAC8,0,ABS - Automobiles - Subprime,AFS,12000,99.9987,No,0,,,0,0,0,0,0.724274028,0.726819163,0.009778169,0.728993435,0.726311428,0.702810138,0.144501162,0.027917721,0.080138933,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,80282WAE0,0,ABS - Automobiles - Subprime,AFS,11200,100.2009,No,0,,,0,0,0,0,0.959267004,0.972791558,0.014877522,0.988428126,0.974277874,2.819768495,0.17193339,0.075722367,0.204054674,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,03063WAE7,0,ABS - Automobiles - Subprime,AFS,10000,99.9959,No,0,,,0,0,0,0,1.290947916,1.308102657,0.023882064,1.332778851,1.3103091,2.657696978,0.103564812,0.054147316,0.12486869,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,80282XAC2,0,ABS - Automobiles - Subprime,AFS,2267.39109,100.161,No,0,,,0,0,0,0,0.042463437,0.041666667,0.000234409,0.041666667,0.041067762,-3.752734275,0.178941979,0.093543419,0.213984084,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,80282XAE8,0,ABS - Automobiles - Subprime,AFS,6800,99.9853,No,0,,,0,0,0,0,1.113539588,1.129511396,0.01883386,1.149812544,1.131426254,2.868655589,0.178941979,0.093543419,0.213984084,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,03065BAC5,0,ABS - Automobiles - Subprime,AFS,6000,99.9933,No,0,,,0,0,0,0,1.238354696,1.24409551,0.02344666,1.252382796,1.245456613,0.927167952,0.112219301,0.050526846,0.154494436,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,03061UAE3,0,ABS - Automobiles - Subprime,AFS,5000,99.9964,No,0,,,0,0,0,0,1.558422317,1.577392329,0.03292452,1.609802121,1.580009105,2.434514874,0.104971545,0.051340179,0.120812415,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,03063WAD9,0,ABS - Automobiles - Subprime,AFS,5000,99.9949,No,0,,,0,0,0,0,0.55979082,0.564816835,0.006238336,0.568153278,0.564073916,1.795676173,0.103564812,0.054147316,0.12486869,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,80282UAC8,0,ABS - Automobiles - Subprime,AFS,2443.85399,99.9974,No,0,,,0,0,0,0,0.123736205,0.124263564,0.000816408,0.124341225,0.124344079,0.852392608,0.18490149,0.092278696,0.231910638,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,80283CAC7,0,ABS - Automobiles - Subprime,AFS,210.51485,99.9975,No,0,,,0,0,0,0,0.041525295,0.041666667,0.000224166,0.041666667,0.041067762,0.680895596,0.12466902,0.059668791,0.208133204,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,80281CAD7,0,ABS - Automobiles - Subprime,AFS,3400,99.9991,No,0,,,0,0,0,0,0.737118582,0.740150405,0.009351137,0.742496206,0.7382107,0.822614748,0.176827698,0.108142291,0.438390963,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,96041UAB8,0,ABS - Automobiles - Subprime,AFS,1432.31517,99.9951,No,0,,,0,0,0,0,0.480160093,0.482879705,0.005564621,0.484682774,0.482923479,1.132793989,0.140546459,0.013294914,0.03807187,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,03065CAC3,0,ABS - Automobiles - Subprime,AFS,1725,99.995,No,0,,,0,0,0,0,1.200881634,1.206682361,0.02202075,1.214718784,1.207707096,0.966078061,0.098225476,0.045211446,0.172293657,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,03065EAD7,0,ABS - Automobiles - Subprime,AFS,1700,99.9904,No,0,,,0,0,0,0,1.619032112,1.626379379,0.036156776,1.639496669,1.628796092,0.907612178,0.097845846,0.042668375,0.192090836,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,80283HAC6,0,ABS - Automobiles - Subprime,AFS,1480,99.9923,No,0,,,0,0,0,0,0.614962568,0.618421941,0.007498441,0.620919395,0.617972131,1.125067973,0.182304593,0.08966304,0.298840467,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,80281CAC9,0,ABS - Automobiles - Subprime,AFS,3427.86216,100,No,0,,,0,0,0,0,0.294044358,0.295106026,0.002452719,0.295423433,0.295505797,0.392623246,0.176827698,0.108142291,0.438390963,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,03065EAC9,0,ABS - Automobiles - Subprime,AFS,3294.61128,100,No,0,,,0,0,0,0,0.446427771,0.44813294,0.004986097,0.449139074,0.448031179,0.387086421,0.097845846,0.042668375,0.192090836,0,0,0,UNITED STATES,PA-ABS - US Auto Loans
Fed Base,17305EFE0,US17305EFE05,ABS - Credit Card - Bank,AFS,24000,100.7844,No,0,,,0,0,0,0,1.930010759,1.938839417,0.047077368,1.958333333,1.940935617,0.914881659,1.185533555,1.185533555,1.185533555,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,17305EEE1,US17305EEE14,ABS - Credit Card - Bank,AFS,15000,115.7612,No,0,,,0,0,0,0,3.195631489,3.197760969,0.121020378,3.375,3.201360999,0.133274479,1.185533555,1.185533555,1.185533555,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,161571FK5,0,ABS - Credit Card - Bank,AFS,15000,99.9909,No,0,,,0,0,0,0,4.655157994,4.692100372,0.245356579,4.875,4.699257787,1.587158936,0.931068121,0.931068121,0.931068121,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,254683AC9,US254683AC94,ABS - Credit Card - Bank,AFS,17756,111.8667,No,0,,,0,0,0,0,2.720083834,2.741148057,0.091253758,2.958333333,2.748030426,1.548792181,1.206774269,1.206774269,1.206774269,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,14041NDX6,US14041NDX66,ABS - Credit Card - Bank,AFS,15250,112.5774,No,0,,,0,0,0,0,2.719226073,2.738410358,0.091257445,2.958333333,2.74483649,1.411010692,1.574350303,1.574350303,1.574350303,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,17305EFC4,US17305EFC49,ABS - Credit Card - Bank,AFS,10000,100.3551,No,0,,,0,0,0,0,1.777097201,1.78338517,0.04050278,1.791666667,1.782319179,0.707667425,1.185533555,1.185533555,1.185533555,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,254683AY1,0,ABS - Credit Card - Bank,AFS,10000,99.9946,No,0,,,0,0,0,0,4.566804482,4.605097077,0.236758873,4.791666667,4.611321952,1.676997358,1.206774269,1.206774269,1.206774269,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,17305EEW1,0,ABS - Credit Card - Bank,AFS,9000,99.9691,No,0,,,0,0,0,0,1.037505614,1.040291776,0.015944632,1.041666667,1.039009265,0.537088531,1.185533555,1.185533555,1.185533555,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,17305EDY8,US17305EDY86,ABS - Credit Card - Bank,AFS,9100,112.2631,No,0,,,0,0,0,0,2.753609462,2.772930199,0.09251857,2.958333333,2.778143663,1.403302587,1.185533555,1.185533555,1.185533555,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,161571GC2,0,ABS - Credit Card - Bank,AFS,6365,99.9842,No,0,,,0,0,0,0,2.010521977,2.020775428,0.050701228,2.041666667,2.02180213,1.019979007,0.931068121,0.931068121,0.931068121,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,14041NEM9,0,ABS - Credit Card,AFS,6000,99.9915,No,0,,,0,0,0,0,2.093376481,2.10348725,0.054536593,2.125,2.106029494,0.965977164,1.574350303,1.574350303,1.574350303,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,161571FL3,0,ABS - Credit Card - Bank,AFS,5000,99.9986,No,0,,,0,0,0,0,0.870173778,0.872750932,0.011923043,0.875,0.871135812,0.592330696,0.931068121,0.931068121,0.931068121,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,02582JGJ3,0,ABS - Credit Card - Bank,AFS,1000,99.992,No,0,,,0,0,0,0,2.011476313,2.021392636,0.050738049,2.041666667,2.022402774,0.985974547,0.725363498,0.725363498,0.725363498,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,161571GH1,0,ABS - Credit Card - Bank,AFS,75000,100,No,0,,,0,0,0,0,3.98446301,4.035068508,0.176381008,4.119444444,3.984709941,0.41901323,0.933495463,0.933495463,0.933495463,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,05522RCQ9,0,ABS - Credit Card - Bank,AFS,75000,100,No,0,,,0,0,0,0,4.138271194,4.191482766,0.190050157,4.291666667,4.139856883,0.378985023,1.844345201,1.844345201,1.844345201,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,17305EFB6,0,ABS - Credit Card - Bank,AFS,58000,100,No,0,,,0,0,0,0,3.681126555,3.725065279,0.152131602,3.791666667,3.676795706,0.42186697,1.185533555,1.185533555,1.185533555,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,161571GB4,0,ABS - Credit Card - Bank,AFS,56000,100,No,0,,,0,0,0,0,3.833818372,3.881335067,0.164228148,3.958333333,3.831992703,0.434869975,0.931068121,0.931068121,0.931068121,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,254683BG9,0,ABS - Credit Card - Bank,AFS,50000,100,No,0,,,0,0,0,0,4.132911278,4.187081872,0.189702363,4.291666667,4.135967452,0.428987099,1.206774269,1.206774269,1.206774269,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,254683BF1,0,ABS - Credit Card - Bank,AFS,50500,100,No,0,,,0,0,0,0,3.905964602,3.955380646,0.170334249,4.041666667,3.905691128,0.448968019,1.206774269,1.206774269,1.206774269,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,17305EFP5,0,ABS - Credit Card - Bank,AFS,45000,100,No,0,,,0,0,0,0,1.6303814,1.638126829,0.033963586,1.625,1.614661503,0.202275943,1.654097481,1.654097481,1.654097481,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,06742LAA1,0,ABS - Credit Card - Bank,AFS,35000,100,No,0,,,0,0,0,0,2.281780598,2.29940047,0.061987655,2.291666667,2.266888724,0.36588721,0.591765582,0.591765582,0.591765582,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,26250GAD8,0,ABS - Credit Card - Bank,AFS,63000,100.0445,No,0,,,0,0,0,0,0.880428027,0.883488233,0.011905636,0.875,0.870799392,0.295254774,0.591765582,0.591765582,0.591765582,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,02587AAC8,US02587AAC80,ABS - Credit Card - Bank,AFS,30000,99.9629,No,0,,,0,0,0,0,0.881522672,0.884168233,0.011928035,0.875,0.871465969,0.200540945,#VALUE!,#VALUE!,#VALUE!,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,02582JGG9,0,ABS - Credit Card - Bank,AFS,23000,100,No,0,,,0,0,0,0,3.910318381,3.95911796,0.170581243,4.041666667,3.909017624,0.414533522,#VALUE!,#VALUE!,#VALUE!,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,32113CBD1,0,ABS - Credit Card - Bank,AFS,20000,100,No,0,,,0,0,0,0,1.952269266,1.966906497,0.046522491,1.952777778,1.939006763,0.529109761,2.087017478,2.087017478,2.087017478,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,02587AAE4,0,ABS - Credit Card - Bank,AFS,15000,100,No,0,,,0,0,0,0,3.000971279,3.028632538,0.103077733,3.041666667,2.986698371,0.244352017,#VALUE!,#VALUE!,#VALUE!,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,14041NDT5,US14041NDT54,ABS - Credit Card - Bank,AFS,10900,99.3144,No,0,,,0,0,0,0,2.931829569,2.958653266,0.098427106,2.958333333,2.917246756,0.271732751,1.574350303,1.574350303,1.574350303,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,254683AW5,0,ABS - Credit Card - Bank,AFS,10000,100,No,0,,,0,0,0,0,2.596882809,2.619495202,0.07892451,2.625,2.582830744,0.36885472,1.206774269,1.206774269,1.206774269,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,161571FH2,0,ABS - Credit Card - Bank,AFS,10000,100,No,0,,,0,0,0,0,2.601534069,2.622890037,0.079131535,2.625,2.586029621,0.269172918,0.931068121,0.931068121,0.931068121,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,254683AX3,0,ABS - Credit Card - Bank,AFS,10000,100,No,0,,,0,0,0,0,0.796029649,0.798335382,0.010141319,0.791666667,0.786865156,0.199687667,1.206774269,1.206774269,1.206774269,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,161571FM1,0,ABS - Credit Card - Bank,AFS,10000,100,No,0,,,0,0,0,0,0.881937968,0.884295782,0.011937711,0.875,0.871590515,0.135141946,0.931068121,0.931068121,0.931068121,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,14041NCT6,US14041NCT63,ABS - Credit Card - Bank,AFS,10000,98.6246,No,0,,,0,0,0,0,1.456358341,1.469989974,0.027850795,1.458333333,1.448986922,1.222018693,1.574350303,1.574350303,1.574350303,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,161571BR4,US161571BR49,ABS - Credit Card - Bank,AFS,10000,98.8681,No,0,,,0,0,0,0,2.362243595,2.385401134,0.065924662,2.375,2.351803358,0.727060717,0.931068121,0.931068121,0.931068121,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,02587AAG9,US02587AAG94,ABS - Credit Card - Bank,AFS,9500,100.0774,No,0,,,0,0,0,0,3.681719199,3.725267813,0.152171343,3.791666667,3.676934342,0.400492363,#VALUE!,#VALUE!,#VALUE!,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,17305EFA8,0,ABS - Credit Card - Bank,AFS,9000,100,No,0,,,0,0,0,0,3.5400659,3.578402739,0.141027474,3.625,3.530625739,0.278952429,1.185533555,1.185533555,1.185533555,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,254683BC8,0,ABS - Credit Card - Bank,AFS,8000,100,No,0,,,0,0,0,0,1.549420508,1.556200586,0.031007207,1.541666667,1.533892437,0.179019384,1.206774269,1.206774269,1.206774269,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,14041NDG3,US14041NDG34,ABS - Credit Card - Bank,AFS,7734,99.4683,No,0,,,0,0,0,0,2.290785503,2.307576871,0.06231513,2.291666667,2.27474439,0.286409128,1.574350303,1.574350303,1.574350303,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,161571CU6,US161571CU68,ABS - Credit Card - Bank,AFS,5000,101.7074,No,0,,,0,0,0,0,0.631189567,0.627599126,0.00707164,0.625,0.618564474,-1.495623514,0.931068121,0.931068121,0.931068121,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,17305EEK7,US17305EEK73,ABS - Credit Card - Bank,AFS,4720,101.7321,No,0,,,0,0,0,0,0.631326159,0.627609403,0.007074574,0.625,0.618574191,-1.535594836,1.185533555,1.185533555,1.185533555,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,14041NEK3,US14041NEK37,ABS - Credit Card - Bank,AFS,20000,99.9256,No,0,,,0,0,0,0,1.282014037,1.286429655,0.022868216,1.291666667,1.287047188,0.688856362,1.574350303,1.574350303,1.574350303,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,02587TAD5,0,ABS - Credit Card - Charge,AFS,2000,100,No,0,,,0,0,0,0,3.321863534,3.35856466,0.124548565,3.391022372,3.313689119,0.429072427,1.657881001,1.657881001,1.657881001,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,36159JDH1,0,ABS - Credit Card - Retail,AFS,15000,99.9709,No,0,,,0,0,0,0,2.800309686,2.819551181,0.093344751,2.875,2.820690831,1.37424048,2.249974991,2.249974991,2.249974991,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,36159JDL2,0,ABS - Credit Card - Retail,AFS,11000,99.955,No,0,,,0,0,0,0,4.706451834,4.748245513,0.251270765,4.958333333,4.759383849,1.776016459,2.249974991,2.249974991,2.249974991,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,981464CJ7,US981464CJ72,ABS - Credit Card - Retail,AFS,10000,105.5329,No,0,,,0,0,0,0,0.712082007,0.698883723,0.008743554,0.708333333,0.696783956,-3.706956246,2.443093312,2.443093312,2.443093312,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,36159JCS8,US36159JCS87,ABS - Credit Card - Retail,AFS,9540,100.1609,No,0,,,0,0,0,0,0.290543722,0.291238572,0.002294236,0.291666667,0.292519116,0.478309799,2.249974991,2.249974991,2.249974991,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,17308BAN8,US17308BAN82,ABS - Credit Card - Retail,AFS,9000,103.9861,No,0,,,0,0,0,0,0.184284746,0.176678689,0.001335687,0.177667511,0.176918673,-8.254679109,2.704818697,2.704818697,2.704818697,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,981464DB3,US981464DB38,ABS - Credit Card - Retail,AFS,4000,99.6758,No,0,,,0,0,0,0,2.698655943,2.724113143,0.087389054,2.791666667,2.724630591,1.886657745,2.443093312,2.443093312,2.443093312,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,981464DX5,0,ABS - Credit Card - Retail,AFS,3450,99.9993,No,0,,,0,0,0,0,1.605733059,1.613056473,0.03390296,1.625,1.611728439,0.912158254,2.443093312,2.443093312,2.443093312,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
Fed Base,981464DS6,US981464DS62,ABS - Credit Card - Retail,AFS,2515,98.2667,No,0,,,0,0,0,0,3.249005711,3.283971554,0.123568089,3.375,3.291422154,2.152402635,2.443093312,2.443093312,2.443093312,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
